 	Fp1	Fpz	Fp2	F7	F3	Fz	F4	F8	FC5	FC1	FC2	FC6	M1	T7	C3	Cz	C4	T8	M2	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	POz	O1	Oz	O2	HEOG	VEOG	
19.5312	-1489.5000	20.5000	-3332.0000	-6744.5000	-11480.5000	1658.0000	9122.0000	-9929.0000	-142.0000	5657.5000	-60.5000	-1571.0000	0.0000	-4317.0000	-2971.5000	-6987.5000	9996.5000	1681.0000	0.0000	-6920.0000	1926.5000	3581.0000	7935.5000	2537.5000	3514.5000	2714.5000	7364.5000	-708.0000	-1371.5000	-5209.0000	4512.0000	1012.0000	0.0000	0.0000
21.4844	-1491.5000	18.5000	-3334.5000	-6749.0000	-11482.5000	1659.0000	9117.0000	-9935.5000	-147.0000	5657.0000	-61.0000	-1575.5000	0.0000	-4326.0000	-2976.0000	-6989.5000	9995.5000	1680.5000	0.0000	-6924.5000	1924.5000	3580.0000	7930.5000	2565.5000	3511.0000	2712.0000	7358.5000	-668.5000	-1377.5000	-5211.0000	4524.0000	1015.5000	0.0000	0.0000
23.4375	-1485.0000	25.0000	-3332.0000	-6749.5000	-11479.0000	1666.5000	9117.5000	-9936.5000	-148.0000	5662.5000	-59.5000	-1578.5000	0.0000	-4333.0000	-2976.0000	-6985.0000	9993.0000	1674.0000	0.0000	-6931.0000	1924.5000	3580.0000	7922.0000	2591.5000	3505.0000	2708.5000	7350.5000	-671.0000	-1385.5000	-5223.0000	4534.5000	1017.5000	0.0000	0.0000
25.3906	-1475.0000	39.0000	-3323.0000	-6747.5000	-11469.0000	1682.0000	9122.0000	-9932.5000	-145.5000	5673.5000	-53.0000	-1578.0000	0.0000	-4336.5000	-2971.5000	-6973.5000	9993.0000	1672.0000	0.0000	-6937.5000	1926.0000	3581.5000	7913.0000	2585.5000	3502.5000	2708.0000	7343.5000	-704.0000	-1392.5000	-5240.5000	4533.0000	1005.5000	0.0000	0.0000
27.3438	-1465.0000	49.0000	-3316.0000	-6742.0000	-11461.0000	1694.0000	9128.0000	-9931.0000	-141.0000	5683.0000	-46.0000	-1575.5000	0.0000	-4338.0000	-2967.0000	-6967.5000	9995.5000	1672.5000	0.0000	-6940.5000	1930.0000	3585.0000	7909.5000	2563.0000	3500.5000	2708.5000	7338.5000	-717.5000	-1398.0000	-5257.5000	4523.5000	983.5000	0.0000	0.0000
29.2969	-1464.0000	51.0000	-3313.5000	-6741.0000	-11459.0000	1697.0000	9130.0000	-9930.5000	-139.5000	5684.5000	-45.5000	-1575.0000	0.0000	-4338.5000	-2966.5000	-6965.0000	9997.0000	1678.0000	0.0000	-6938.5000	1931.5000	3587.0000	7911.5000	2532.5000	3501.0000	2709.0000	7337.0000	-687.5000	-1397.5000	-5263.5000	4507.5000	970.5000	0.0000	0.0000
31.2500	-1468.5000	45.5000	-3316.5000	-6744.5000	-11465.0000	1690.0000	9125.5000	-9931.5000	-143.0000	5681.5000	-52.0000	-1576.0000	0.0000	-4338.0000	-2969.0000	-6969.0000	9999.0000	1686.5000	0.0000	-6935.0000	1933.0000	3589.0000	7914.5000	2540.0000	3502.5000	2710.5000	7341.0000	-665.0000	-1395.5000	-5258.5000	4508.0000	961.5000	0.0000	0.0000
33.2031	-1478.0000	35.5000	-3322.0000	-6746.0000	-11470.5000	1678.5000	9120.5000	-9933.0000	-145.0000	5671.5000	-57.5000	-1577.0000	0.0000	-4334.5000	-2970.0000	-6977.0000	9996.5000	1698.0000	0.0000	-6930.0000	1930.0000	3587.5000	7920.5000	2565.0000	3507.5000	2711.0000	7347.0000	-683.0000	-1388.0000	-5242.0000	4517.5000	968.5000	0.0000	0.0000
35.1562	-1486.5000	25.5000	-3329.0000	-6745.5000	-11477.5000	1667.0000	9117.0000	-9933.0000	-145.0000	5663.5000	-66.0000	-1575.5000	0.0000	-4327.0000	-2975.5000	-6984.0000	9993.5000	1706.0000	0.0000	-6927.5000	1924.5000	3581.5000	7925.0000	2565.0000	3509.5000	2710.0000	7354.0000	-681.5000	-1381.5000	-5222.5000	4534.0000	980.5000	0.0000	0.0000
37.1094	-1496.0000	14.0000	-3334.5000	-6750.5000	-11483.5000	1656.0000	9109.5000	-9934.0000	-148.5000	5652.5000	-73.5000	-1578.0000	0.0000	-4325.0000	-2980.0000	-6990.5000	9985.0000	1711.5000	0.0000	-6929.0000	1916.5000	3573.0000	7925.0000	2570.5000	3507.0000	2705.5000	7354.5000	-622.5000	-1381.5000	-5207.0000	4552.0000	1002.0000	0.0000	0.0000
39.0625	-1502.0000	8.5000	-3341.0000	-6757.0000	-11491.0000	1646.5000	9103.5000	-9938.5000	-154.5000	5646.0000	-81.0000	-1584.0000	0.0000	-4328.5000	-2987.0000	-6997.5000	9980.0000	1714.0000	0.0000	-6933.5000	1911.5000	3568.5000	7921.5000	2583.5000	3502.0000	2699.5000	7350.0000	-547.0000	-1387.0000	-5202.0000	4578.0000	1018.0000	0.0000	0.0000
41.0156	-1507.0000	7.0000	-3344.0000	-6760.0000	-11493.5000	1646.5000	9101.0000	-9943.0000	-158.0000	5642.0000	-85.0000	-1588.0000	0.0000	-4337.0000	-2990.0000	-6997.5000	9978.5000	1718.5000	0.0000	-6935.5000	1909.5000	3568.0000	7917.5000	2588.5000	3497.0000	2697.0000	7344.0000	-505.0000	-1390.0000	-5205.0000	4592.5000	1031.5000	0.0000	0.0000
42.9688	-1502.0000	10.5000	-3341.5000	-6762.5000	-11491.0000	1653.0000	9101.0000	-9946.5000	-160.5000	5648.0000	-84.5000	-1592.0000	0.0000	-4345.0000	-2992.0000	-6995.5000	9978.5000	1722.5000	0.0000	-6940.5000	1913.0000	3570.0000	7912.5000	2597.0000	3494.5000	2694.5000	7338.5000	-500.5000	-1399.0000	-5216.5000	4601.5000	1034.5000	0.0000	0.0000
44.9219	-1492.0000	22.0000	-3336.0000	-6761.0000	-11484.5000	1665.0000	9105.0000	-9946.5000	-160.0000	5658.0000	-77.0000	-1594.0000	0.0000	-4352.0000	-2990.0000	-6990.0000	9979.0000	1723.5000	0.0000	-6949.0000	1913.5000	3570.5000	7901.5000	2602.5000	3490.5000	2692.5000	7330.0000	-506.5000	-1407.5000	-5239.5000	4597.5000	1034.0000	0.0000	0.0000
46.8750	-1483.0000	33.0000	-3329.0000	-6758.0000	-11476.5000	1676.5000	9110.5000	-9944.5000	-156.5000	5668.5000	-69.5000	-1591.5000	0.0000	-4356.0000	-2985.5000	-6980.5000	9978.5000	1730.0000	0.0000	-6954.0000	1914.0000	3572.0000	7894.5000	2571.5000	3487.0000	2692.0000	7322.0000	-486.5000	-1414.0000	-5263.5000	4578.5000	1021.5000	0.0000	0.0000
48.8281	-1479.0000	36.5000	-3326.5000	-6757.0000	-11471.5000	1684.0000	9112.5000	-9943.0000	-154.5000	5673.5000	-68.5000	-1591.0000	0.0000	-4356.5000	-2982.0000	-6976.0000	9979.0000	1741.0000	0.0000	-6953.5000	1915.5000	3573.0000	7893.0000	2538.5000	3486.0000	2692.5000	7320.0000	-455.5000	-1415.0000	-5280.0000	4556.0000	1008.5000	0.0000	0.0000
50.7812	-1484.5000	33.0000	-3329.0000	-6759.0000	-11476.5000	1678.5000	9109.0000	-9945.5000	-155.5000	5667.5000	-73.5000	-1592.0000	0.0000	-4358.0000	-2985.5000	-6980.0000	9979.5000	1753.5000	0.0000	-6952.5000	1915.5000	3572.5000	7897.5000	2539.5000	3486.5000	2692.0000	7322.5000	-413.0000	-1413.0000	-5282.0000	4547.5000	1005.0000	0.0000	0.0000
52.7344	-1492.5000	23.0000	-3335.5000	-6761.0000	-11483.5000	1666.0000	9103.5000	-9947.5000	-159.0000	5659.0000	-80.5000	-1593.0000	0.0000	-4354.5000	-2990.0000	-6988.0000	9979.5000	1766.0000	0.0000	-6949.0000	1913.5000	3570.0000	7900.5000	2568.5000	3489.0000	2691.5000	7327.0000	-402.0000	-1408.5000	-5273.5000	4548.5000	1013.0000	0.0000	0.0000
54.6875	-1501.5000	12.5000	-3340.5000	-6762.5000	-11490.5000	1654.0000	9099.0000	-9945.5000	-160.0000	5649.0000	-88.5000	-1594.0000	0.0000	-4349.0000	-2992.5000	-6997.0000	9977.5000	1781.0000	0.0000	-6943.0000	1911.0000	3567.0000	7908.0000	2588.0000	3494.5000	2692.0000	7336.5000	-428.0000	-1402.0000	-5256.5000	4554.0000	1027.0000	0.0000	0.0000
56.6406	-1510.0000	4.0000	-3346.0000	-6763.0000	-11496.5000	1643.5000	9092.5000	-9946.5000	-163.5000	5641.5000	-96.0000	-1594.0000	0.0000	-4344.0000	-2996.0000	-7005.0000	9972.5000	1792.0000	0.0000	-6942.5000	1905.5000	3562.5000	7910.0000	2580.0000	3494.5000	2691.0000	7341.0000	-416.0000	-1397.5000	-5237.5000	4578.0000	1046.0000	0.0000	0.0000
58.5938	-1515.5000	-2.0000	-3349.0000	-6766.5000	-11501.0000	1637.0000	9090.5000	-9947.5000	-164.5000	5635.5000	-101.0000	-1596.5000	0.0000	-4344.5000	-2999.5000	-7008.5000	9967.5000	1802.0000	0.0000	-6944.5000	1899.5000	3557.0000	7908.5000	2559.5000	3491.0000	2686.0000	7339.0000	-372.0000	-1398.5000	-5230.5000	4598.5000	1069.0000	0.0000	0.0000
60.5469	-1518.5000	-3.5000	-3352.0000	-6770.5000	-11504.5000	1633.5000	9086.0000	-9952.5000	-169.0000	5632.5000	-104.0000	-1600.5000	0.0000	-4350.0000	-3003.5000	-7013.0000	9965.0000	1812.0000	0.0000	-6948.5000	1897.0000	3555.0000	7905.0000	2566.0000	3486.0000	2682.0000	7332.5000	-312.5000	-1405.0000	-5234.0000	4609.5000	1079.5000	0.0000	0.0000
62.5000	-1517.0000	-2.5000	-3354.5000	-6773.5000	-11504.0000	1635.5000	9084.5000	-9957.0000	-173.0000	5634.0000	-105.5000	-1608.0000	0.0000	-4359.5000	-3007.0000	-7012.5000	9964.0000	1824.5000	0.0000	-6953.5000	1899.0000	3556.5000	7898.0000	2588.0000	3481.0000	2680.0000	7324.0000	-284.5000	-1411.5000	-5249.0000	4617.5000	1086.5000	0.0000	0.0000
64.4531	-1510.5000	5.5000	-3350.0000	-6776.0000	-11499.0000	1645.0000	9087.0000	-9958.0000	-173.5000	5641.0000	-102.5000	-1609.0000	0.0000	-4368.0000	-3007.0000	-7006.5000	9964.0000	1833.0000	0.0000	-6960.0000	1900.5000	3557.5000	7889.5000	2613.5000	3476.5000	2678.5000	7316.0000	-314.0000	-1420.0000	-5267.5000	4622.0000	1092.5000	0.0000	0.0000
66.4062	-1500.0000	18.0000	-3341.0000	-6770.5000	-11490.0000	1660.0000	9093.5000	-9955.0000	-169.5000	5654.0000	-93.5000	-1606.5000	0.0000	-4371.0000	-3001.5000	-6997.5000	9966.0000	1840.0000	0.0000	-6963.5000	1904.5000	3561.0000	7884.5000	2613.0000	3476.0000	2679.5000	7311.0000	-370.5000	-1425.0000	-5291.5000	4609.5000	1076.5000	0.0000	0.0000
68.3594	-1491.0000	28.0000	-3334.0000	-6764.5000	-11481.5000	1672.0000	9101.0000	-9950.5000	-164.0000	5663.0000	-86.5000	-1603.0000	0.0000	-4370.0000	-2995.5000	-6989.0000	9967.0000	1850.0000	0.0000	-6964.5000	1906.0000	3565.0000	7883.5000	2590.0000	3476.5000	2681.5000	7309.5000	-420.5000	-1425.5000	-5308.5000	4593.0000	1063.5000	0.0000	0.0000
70.3125	-1490.5000	28.0000	-3332.0000	-6763.5000	-11481.0000	1671.5000	9100.5000	-9948.0000	-162.5000	5664.5000	-85.5000	-1600.5000	0.0000	-4368.0000	-2994.0000	-6989.0000	9970.0000	1857.0000	0.0000	-6963.0000	1907.5000	3566.5000	7885.5000	2570.5000	3476.5000	2681.5000	7312.0000	-422.5000	-1423.0000	-5313.0000	4583.5000	1061.5000	0.0000	0.0000
72.2656	-1497.0000	20.0000	-3338.5000	-6766.0000	-11486.5000	1662.5000	9097.0000	-9949.5000	-163.5000	5656.0000	-91.5000	-1602.5000	0.0000	-4364.5000	-2997.5000	-6995.5000	9970.0000	1864.0000	0.0000	-6957.0000	1908.5000	3567.5000	7891.5000	2589.0000	3479.0000	2683.0000	7318.0000	-416.0000	-1419.0000	-5307.5000	4583.0000	1064.5000	0.0000	0.0000
74.2188	-1510.0000	6.5000	-3346.5000	-6771.0000	-11497.0000	1647.0000	9089.5000	-9953.0000	-168.0000	5643.5000	-101.5000	-1605.0000	0.0000	-4362.5000	-3003.5000	-7006.0000	9969.0000	1867.5000	0.0000	-6951.5000	1904.5000	3564.0000	7897.0000	2659.0000	3483.0000	2681.5000	7323.0000	-417.0000	-1413.0000	-5291.5000	4588.5000	1073.5000	0.0000	0.0000
76.1719	-1519.5000	-4.5000	-3353.0000	-6772.5000	-11504.5000	1633.5000	9083.5000	-9954.0000	-171.0000	5632.5000	-110.5000	-1605.5000	0.0000	-4360.0000	-3007.5000	-7016.5000	9964.0000	1863.0000	0.0000	-6951.5000	1898.5000	3559.5000	7900.5000	2713.0000	3485.0000	2681.5000	7330.0000	-449.0000	-1405.5000	-5268.5000	4612.0000	1098.0000	0.0000	0.0000
78.1250	-1526.0000	-11.0000	-3357.0000	-6774.5000	-11510.5000	1625.5000	9079.5000	-9956.0000	-173.0000	5627.0000	-115.5000	-1606.5000	0.0000	-4357.5000	-3010.5000	-7022.5000	9957.0000	1852.0000	0.0000	-6953.5000	1893.0000	3552.0000	7897.5000	2775.5000	3482.0000	2677.5000	7329.0000	-447.5000	-1408.5000	-5259.5000	4634.5000	1107.5000	0.0000	0.0000
80.0781	-1530.0000	-15.5000	-3362.0000	-6780.5000	-11514.5000	1621.0000	9073.5000	-9961.0000	-176.0000	5622.5000	-120.5000	-1611.5000	0.0000	-4363.5000	-3015.5000	-7026.5000	9953.5000	1834.0000	0.0000	-6958.5000	1889.5000	3549.0000	7893.5000	2857.0000	3477.0000	2671.5000	7321.5000	-409.0000	-1415.0000	-5264.5000	4647.5000	1114.0000	0.0000	0.0000
82.0312	-1528.5000	-14.0000	-3363.0000	-6782.5000	-11513.0000	1623.5000	9072.0000	-9966.0000	-182.0000	5622.5000	-122.5000	-1617.0000	0.0000	-4371.5000	-3018.5000	-7027.0000	9952.5000	1814.0000	0.0000	-6962.5000	1889.0000	3550.0000	7888.0000	2920.0000	3472.0000	2668.0000	7315.0000	-391.5000	-1421.5000	-5273.5000	4655.5000	1110.5000	0.0000	0.0000
83.9844	-1522.0000	-7.0000	-3360.0000	-6784.0000	-11508.0000	1634.0000	9074.0000	-9965.5000	-181.5000	5629.0000	-117.0000	-1619.5000	0.0000	-4378.5000	-3017.5000	-7022.5000	9951.5000	1792.5000	0.0000	-6967.5000	1892.0000	3553.0000	7882.0000	2971.5000	3468.0000	2666.5000	7307.5000	-412.0000	-1429.0000	-5289.0000	4659.5000	1100.0000	0.0000	0.0000
85.9375	-1509.0000	6.5000	-3349.5000	-6776.5000	-11497.0000	1650.5000	9082.0000	-9961.0000	-177.5000	5644.0000	-106.0000	-1615.5000	0.0000	-4381.0000	-3011.5000	-7011.0000	9957.0000	1776.0000	0.0000	-6970.0000	1897.5000	3558.5000	7877.0000	2970.0000	3467.0000	2670.0000	7302.5000	-476.0000	-1431.0000	-5312.0000	4650.0000	1076.5000	0.0000	0.0000
87.8906	-1498.0000	19.0000	-3338.5000	-6769.5000	-11487.0000	1663.5000	9091.0000	-9955.5000	-170.5000	5656.0000	-95.0000	-1610.5000	0.0000	-4377.5000	-3004.0000	-7000.5000	9961.5000	1769.0000	0.0000	-6970.5000	1901.5000	3562.5000	7877.0000	2934.5000	3469.0000	2674.0000	7302.0000	-536.0000	-1431.0000	-5330.5000	4640.0000	1054.0000	0.0000	0.0000
89.8438	-1495.5000	22.0000	-3337.0000	-6767.5000	-11486.0000	1665.0000	9091.0000	-9952.0000	-168.0000	5658.5000	-93.0000	-1608.0000	0.0000	-4375.5000	-3001.5000	-6999.5000	9964.0000	1769.5000	0.0000	-6967.5000	1904.5000	3566.5000	7880.0000	2898.5000	3469.5000	2675.0000	7303.0000	-513.5000	-1431.5000	-5338.5000	4630.0000	1038.0000	0.0000	0.0000
91.7969	-1500.5000	17.5000	-3339.5000	-6768.5000	-11488.0000	1659.5000	9088.5000	-9952.0000	-168.5000	5653.5000	-97.5000	-1608.0000	0.0000	-4372.5000	-3003.0000	-7002.5000	9966.5000	1785.0000	0.0000	-6960.0000	1908.5000	3570.5000	7889.5000	2889.5000	3476.0000	2678.0000	7311.5000	-541.5000	-1423.0000	-5330.5000	4633.0000	1028.0000	0.0000	0.0000
93.7500	-1509.5000	9.5000	-3342.0000	-6769.0000	-11492.5000	1648.0000	9085.0000	-9950.5000	-168.0000	5648.0000	-104.0000	-1606.5000	0.0000	-4366.0000	-3004.5000	-7009.5000	9969.0000	1804.5000	0.0000	-6953.5000	1907.5000	3569.5000	7896.5000	2912.0000	3482.5000	2682.0000	7320.5000	-607.0000	-1413.5000	-5312.5000	4645.0000	1030.5000	0.0000	0.0000
95.7031	-1517.5000	-2.0000	-3346.0000	-6769.0000	-11498.5000	1638.0000	9082.5000	-9949.5000	-168.0000	5638.0000	-110.0000	-1606.0000	0.0000	-4358.5000	-3006.5000	-7016.0000	9961.5000	1834.0000	0.0000	-6952.0000	1900.0000	3561.5000	7899.0000	2916.5000	3483.0000	2679.5000	7326.0000	-635.5000	-1409.0000	-5292.0000	4668.5000	1047.0000	0.0000	0.0000
97.6562	-1524.5000	-10.0000	-3354.0000	-6771.5000	-11504.5000	1626.5000	9076.0000	-9953.5000	-171.5000	5629.5000	-116.5000	-1608.0000	0.0000	-4357.5000	-3010.0000	-7025.0000	9956.5000	1866.5000	0.0000	-6953.5000	1892.0000	3554.5000	7898.0000	2928.5000	3481.5000	2674.5000	7326.5000	-598.5000	-1409.0000	-5279.0000	4685.0000	1050.0000	0.0000	0.0000
99.6094	-1530.5000	-16.0000	-3360.0000	-6778.0000	-11511.5000	1620.5000	9070.0000	-9958.5000	-177.5000	5623.5000	-123.0000	-1614.0000	0.0000	-4363.5000	-3016.5000	-7033.0000	9953.5000	1903.0000	0.0000	-6954.5000	1889.5000	3550.5000	7896.0000	2965.0000	3477.0000	2669.5000	7322.0000	-568.5000	-1414.5000	-5280.0000	4705.0000	1055.5000	0.0000	0.0000
101.5625	-1531.5000	-17.5000	-3361.5000	-6783.5000	-11512.0000	1620.5000	9065.5000	-9963.5000	-181.5000	5623.0000	-125.5000	-1618.5000	0.0000	-4371.5000	-3019.5000	-7034.0000	9950.0000	1940.5000	0.0000	-6960.0000	1887.5000	3550.0000	7890.0000	3002.0000	3473.0000	2667.0000	7316.0000	-571.0000	-1420.5000	-5288.0000	4717.5000	1057.0000	0.0000	0.0000
103.5156	-1521.5000	-6.0000	-3354.5000	-6779.0000	-11505.0000	1633.5000	9072.0000	-9961.0000	-178.5000	5633.0000	-116.5000	-1616.5000	0.0000	-4374.0000	-3014.5000	-7026.0000	9953.5000	1974.0000	0.0000	-6962.5000	1891.5000	3553.5000	7885.5000	3012.5000	3471.5000	2669.5000	7312.5000	-697.5000	-1423.5000	-5302.0000	4726.5000	1048.5000	0.0000	0.0000
105.4688	-1506.0000	10.0000	-3342.0000	-6771.5000	-11491.5000	1651.0000	9082.5000	-9954.5000	-172.0000	5648.0000	-104.5000	-1613.5000	0.0000	-4376.0000	-3007.5000	-7014.0000	9957.0000	1999.5000	0.0000	-6966.0000	1897.0000	3556.0000	7879.0000	2981.0000	3470.5000	2671.5000	7306.0000	-780.5000	-1428.0000	-5324.5000	4715.5000	1028.5000	0.0000	0.0000
107.4219	-1497.0000	21.0000	-3333.5000	-6766.0000	-11484.0000	1662.0000	9090.0000	-9951.0000	-168.5000	5659.0000	-96.0000	-1608.0000	0.0000	-4377.5000	-3000.5000	-7004.5000	9960.5000	2019.5000	0.0000	-6967.0000	1901.5000	3561.0000	7876.5000	2940.0000	3470.0000	2672.0000	7301.5000	-803.5000	-1430.0000	-5347.0000	4701.0000	998.5000	0.0000	0.0000
109.3750	-1497.0000	22.5000	-3334.5000	-6767.0000	-11482.5000	1665.0000	9089.0000	-9952.0000	-167.5000	5658.5000	-96.5000	-1610.5000	0.0000	-4378.5000	-3001.5000	-7004.0000	9964.0000	2040.0000	0.0000	-6963.5000	1905.5000	3563.5000	7878.5000	2929.5000	3471.0000	2675.0000	7303.5000	-788.0000	-1430.0000	-5355.0000	4687.5000	975.0000	0.0000	0.0000
111.3281	-1499.5000	18.5000	-3335.5000	-6766.5000	-11484.0000	1659.0000	9088.5000	-9952.5000	-169.5000	5655.5000	-99.0000	-1608.5000	0.0000	-4376.5000	-3001.5000	-7007.5000	9966.5000	2063.0000	0.0000	-6958.5000	1907.5000	3564.5000	7885.5000	2948.0000	3475.0000	2677.5000	7309.5000	-821.0000	-1423.5000	-5352.5000	4681.0000	957.5000	0.0000	0.0000
113.2812	-1505.0000	11.5000	-3338.0000	-6765.5000	-11488.0000	1652.5000	9087.0000	-9949.0000	-166.5000	5650.5000	-103.0000	-1606.5000	0.0000	-4371.5000	-3001.0000	-7012.0000	9963.5000	2086.0000	0.0000	-6953.5000	1900.5000	3559.0000	7889.5000	2961.5000	3478.0000	2679.0000	7317.0000	-862.5000	-1418.0000	-5339.0000	4687.5000	957.0000	0.0000	0.0000
115.2344	-1511.5000	3.5000	-3342.5000	-6764.5000	-11492.0000	1641.5000	9083.0000	-9947.0000	-163.5000	5643.0000	-108.5000	-1603.0000	0.0000	-4361.5000	-3002.5000	-7018.5000	9961.0000	2098.0000	0.0000	-6950.5000	1897.0000	3552.5000	7896.0000	2953.5000	3480.5000	2678.0000	7324.5000	-882.0000	-1411.0000	-5320.0000	4699.0000	968.0000	0.0000	0.0000
117.1875	-1523.5000	-7.5000	-3350.0000	-6770.5000	-11501.0000	1627.5000	9075.0000	-9951.0000	-169.0000	5632.5000	-120.0000	-1607.5000	0.0000	-4361.5000	-3009.5000	-7028.5000	9955.5000	2096.0000	0.0000	-6951.0000	1891.0000	3546.5000	7897.5000	2963.5000	3479.5000	2672.5000	7324.5000	-785.0000	-1411.0000	-5309.0000	4711.0000	982.5000	0.0000	0.0000
119.1406	-1531.0000	-14.5000	-3355.5000	-6774.5000	-11506.0000	1620.0000	9069.0000	-9954.5000	-175.0000	5627.0000	-124.0000	-1611.5000	0.0000	-4366.5000	-3014.0000	-7035.0000	9955.0000	2075.0000	0.0000	-6952.0000	1888.5000	3542.5000	7898.0000	2982.0000	3477.0000	2671.5000	7321.5000	-734.5000	-1410.5000	-5305.0000	4737.0000	1000.5000	0.0000	0.0000
121.0938	-1528.0000	-13.0000	-3354.0000	-6774.5000	-11504.5000	1624.0000	9070.5000	-9955.5000	-175.0000	5629.0000	-122.5000	-1613.5000	0.0000	-4371.5000	-3013.0000	-7034.0000	9956.0000	2031.5000	0.0000	-6952.0000	1890.5000	3544.0000	7895.5000	3005.0000	3476.5000	2671.0000	7320.5000	-751.0000	-1412.5000	-5311.5000	4753.0000	1018.5000	0.0000	0.0000
