EEG Fp1-M1Ref EEG Fpz-M1Ref EEG Fp2-M1Ref EEG F7-M1Ref EEG F3-M1Ref EEG Fz-M1Ref EEG F4-M1Ref EEG F8-M1Ref EEG FC5-M1Ref EEG FC1-M1Ref EEG FC2-M1Ref EEG FC6-M1Ref EEG M1-M1Ref EEG T7-M1Ref EEG C3-M1Ref EEG Cz-M1Ref EEG C4-M1Ref EEG T8-M1Ref EEG M2-M1Ref EEG CP5-M1Ref EEG CP1-M1Ref EEG CP2-M1Ref EEG CP6-M1Ref EEG P7-M1Ref EEG P3-M1Ref EEG Pz-M1Ref EEG P4-M1Ref EEG P8-M1Ref EEG POz-M1Ref EEG O1-M1Ref EEG Oz-M1Ref EEG O2-M1Ref EEG HEOG-M1Ref EEG VEOG-M1Ref
-1474.861 38.987 -3322.728 -4999.847 -4999.847 1681.926 5000.000 -4999.847 -145.190 5000.000 -52.720 -1577.859 0.076 -4336.538 -2971.313 -4999.847 5000.000 1672.160 0.076 -4999.847 1926.223 3581.521 5000.000 2585.260 3502.632 2708.247 5000.000 -703.822 -1392.309 -4999.847 4533.227 1005.341 0.076 0.076
-1464.942 49.058 -3316.014 -4999.847 -4999.847 1693.980 5000.000 -4999.847 -140.612 5000.000 -45.701 -1575.570 0.076 -4338.063 -2966.888 -4999.847 5000.000 1672.313 0.076 -4999.847 1929.885 3584.726 5000.000 2563.134 3500.343 2708.552 5000.000 -717.250 -1397.803 -4999.847 4523.460 983.520 0.076 0.076
-1463.874 51.041 -3313.268 -4999.847 -4999.847 1697.185 5000.000 -4999.847 -139.544 5000.000 -45.243 -1574.807 0.076 -4338.063 -2966.278 -4999.847 5000.000 1677.806 0.076 -4999.847 1931.563 3587.167 5000.000 2532.464 3501.106 2708.858 5000.000 -687.343 -1397.345 -4999.847 4507.591 970.703 0.076 0.076
-1468.452 45.243 -3316.319 -4999.847 -4999.847 1689.860 5000.000 -4999.847 -142.901 5000.000 -51.957 -1576.028 0.076 -4337.606 -2968.566 -4999.847 5000.000 1686.503 0.076 -4999.847 1933.242 3589.151 5000.000 2539.940 3502.479 2710.384 5000.000 -664.759 -1395.209 -4999.847 4507.896 961.395 0.076 0.076
-1477.912 35.325 -3321.813 -4999.847 -4999.847 1678.263 5000.000 -4999.847 -144.732 5000.000 -57.298 -1576.944 0.076 -4334.249 -2969.787 -4999.847 5000.000 1697.795 0.076 -4999.847 1930.037 3587.777 5000.000 2564.813 3507.515 2710.689 5000.000 -683.070 -1387.732 -4999.847 4517.510 968.261 0.076 0.076
-1486.305 25.254 -3328.832 -4999.847 -4999.847 1666.972 5000.000 -4999.847 -144.732 5000.000 -65.690 -1575.418 0.076 -4326.619 -2975.128 -4999.847 5000.000 1706.188 0.076 -4999.847 1924.544 3581.674 5000.000 2565.118 3509.499 2710.079 5000.000 -681.239 -1381.323 -4999.847 4533.989 980.621 0.076 0.076
-1495.918 13.809 -3334.325 -4999.847 -4999.847 1655.833 5000.000 -4999.847 -148.241 5000.000 -73.472 -1578.012 0.076 -4324.788 -2979.705 -4999.847 5000.000 1711.376 0.076 -4999.847 1916.457 3572.976 5000.000 2570.764 3507.057 2705.653 5000.000 -622.492 -1381.170 -4999.847 4551.995 1001.831 0.076 0.076
-1501.869 8.469 -3340.886 -4999.847 -4999.847 1646.677 5000.000 -4999.847 -154.040 5000.000 -80.949 -1583.963 0.076 -4328.450 -2986.877 -4999.847 5000.000 1713.970 0.076 -4999.847 1911.269 3568.398 5000.000 2583.276 3502.022 2699.702 5000.000 -546.654 -1386.816 -4999.847 4578.088 1017.853 0.076 0.076
-1506.905 7.095 -3343.938 -4999.847 -4999.847 1646.525 5000.000 -4999.847 -158.160 5000.000 -84.764 -1587.930 0.076 -4336.690 -2989.624 -4999.847 5000.000 1718.547 0.076 -4999.847 1909.438 3567.941 5000.000 2588.312 3496.834 2696.803 5000.000 -504.692 -1390.021 -4999.847 4592.279 1031.586 0.076 0.076
-1501.869 10.300 -3341.497 -4999.847 -4999.847 1652.933 5000.000 -4999.847 -160.601 5000.000 -84.154 -1591.592 0.076 -4344.777 -2991.607 -4999.847 5000.000 1722.667 0.076 -4999.847 1913.252 3569.772 5000.000 2597.009 3494.545 2694.514 5000.000 -500.114 -1398.718 -4999.847 4601.587 1034.638 0.076 0.076
-1492.103 21.897 -3335.698 -4999.847 -4999.847 1665.141 5000.000 -4999.847 -159.686 5000.000 -76.982 -1593.729 0.076 -4351.797 -2989.776 -4999.847 5000.000 1723.735 0.076 -4999.847 1913.405 3570.687 5000.000 2602.502 3490.730 2692.683 5000.000 -506.371 -1407.111 -4999.847 4597.467 1033.875 0.076 0.076
-1483.101 33.188 -3328.832 -4999.847 -4999.847 1676.585 5000.000 -4999.847 -156.481 5000.000 -69.352 -1591.592 0.076 -4355.611 -2985.351 -4999.847 5000.000 1729.839 0.076 -4999.847 1913.863 3572.061 5000.000 2571.374 3487.068 2691.768 5000.000 -486.534 -1413.977 -4999.847 4578.698 1021.515 0.076 0.076
-1478.828 36.698 -3326.238 -4999.847 -4999.847 1683.909 5000.000 -4999.847 -154.040 5000.000 -68.284 -1590.982 0.076 -4356.069 -2981.842 -4999.847 5000.000 1741.283 0.076 -4999.847 1915.541 3573.281 5000.000 2538.415 3486.000 2692.531 5000.000 -455.100 -1415.045 -4999.847 4555.962 1008.545 0.076 0.076
-1484.169 33.188 -3328.984 -4999.847 -4999.847 1678.416 5000.000 -4999.847 -155.566 5000.000 -73.167 -1592.050 0.076 -4357.595 -2985.504 -4999.847 5000.000 1753.643 0.076 -4999.847 1915.541 3572.366 5000.000 2539.635 3486.305 2692.073 5000.000 -412.985 -1412.756 -4999.847 4547.570 1004.883 0.076 0.076
-1492.561 23.117 -3335.241 -4999.847 -4999.847 1666.056 5000.000 -4999.847 -159.075 5000.000 -80.644 -1592.813 0.076 -4354.543 -2989.776 -4999.847 5000.000 1765.698 0.076 -4999.847 1913.558 3569.772 5000.000 2568.627 3489.052 2691.615 5000.000 -401.999 -1408.484 -4999.847 4548.485 1012.970 0.076 0.076
-1501.259 12.741 -3340.429 -4999.847 -4999.847 1653.849 5000.000 -4999.847 -159.686 5000.000 -88.426 -1593.729 0.076 -4348.897 -2992.523 -4999.847 5000.000 1781.109 0.076 -4999.847 1911.269 3566.720 5000.000 2587.701 3494.240 2692.225 5000.000 -428.092 -1401.617 -4999.847 4554.131 1026.856 0.076 0.076
-1509.956 3.738 -3345.922 -4999.847 -4999.847 1643.320 5000.000 -4999.847 -163.348 5000.000 -95.598 -1593.576 0.076 -4343.862 -2995.727 -4999.847 5000.000 1792.248 0.076 -4999.847 1905.623 3562.448 5000.000 2580.072 3494.698 2690.699 5000.000 -415.885 -1397.345 -4999.847 4577.936 1046.082 0.076 0.076
-1515.297 -1.907 -3348.668 -4999.847 -4999.847 1637.217 5000.000 -4999.847 -164.111 5000.000 -100.786 -1596.475 0.076 -4344.320 -2999.390 -4999.847 5000.000 1802.014 0.076 -4999.847 1899.672 3556.954 5000.000 2559.319 3491.188 2686.122 5000.000 -371.786 -1398.260 -4999.847 4598.688 1068.818 0.076 0.076
-1518.349 -3.586 -3352.026 -4999.847 -4999.847 1633.707 5000.000 -4999.847 -168.994 5000.000 -103.990 -1600.290 0.076 -4349.965 -3003.357 -4999.847 5000.000 1812.085 0.076 -4999.847 1897.078 3555.276 5000.000 2566.033 3486.000 2682.155 5000.000 -312.276 -1404.822 -4999.847 4609.674 1079.652 0.076 0.076
-1516.670 -2.213 -3354.162 -4999.847 -4999.847 1635.691 5000.000 -4999.847 -172.656 5000.000 -105.516 -1607.614 0.076 -4359.579 -3006.714 -4999.847 5000.000 1824.750 0.076 -4999.847 1898.909 3556.802 5000.000 2587.854 3480.964 2680.018 5000.000 -284.504 -1411.383 -4999.847 4617.304 1086.671 0.076 0.076
-1510.414 5.570 -3349.584 -4999.847 -4999.847 1645.151 5000.000 -4999.847 -173.266 5000.000 -102.464 -1608.988 0.076 -4367.819 -3006.714 -4999.847 5000.000 1832.837 0.076 -4999.847 1900.282 3557.412 5000.000 2613.336 3476.692 2678.340 5000.000 -314.107 -1419.776 -4999.847 4622.034 1092.622 0.076 0.076
-1500.038 18.082 -3340.886 -4999.847 -4999.847 1659.953 5000.000 -4999.847 -169.299 5000.000 -93.462 -1606.088 0.076 -4370.871 -3001.373 -4999.847 5000.000 1840.162 0.076 -4999.847 1904.402 3561.074 5000.000 2613.184 3475.776 2679.408 5000.000 -370.260 -1424.659 -4999.847 4609.369 1076.753 0.076 0.076
-1490.883 27.695 -3334.020 -4999.847 -4999.847 1671.855 5000.000 -4999.847 -163.653 5000.000 -86.442 -1602.884 0.076 -4369.955 -2995.270 -4999.847 5000.000 1849.775 0.076 -4999.847 1906.233 3564.736 5000.000 2590.143 3476.386 2681.239 5000.000 -420.157 -1425.422 -4999.847 4592.889 1063.630 0.076 0.076
